date,raw_value,z_score,trembling,direction,source_note,obs_date,status
2022-11-04,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-11-04 [archive import: scored retroactively, not a live reading]",2022-11-04,scoring
2022-11-07,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-11-07 [archive import: scored retroactively, not a live reading]",2022-11-07,scoring
2022-11-08,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2022-11-08 [archive import: scored retroactively, not a live reading]",2022-11-08,scoring
2022-11-09,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2022-11-09 [archive import: scored retroactively, not a live reading]",2022-11-09,scoring
2022-11-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-11-10 [archive import: scored retroactively, not a live reading]",2022-11-10,scoring
2022-11-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-11-14 [archive import: scored retroactively, not a live reading]",2022-11-14,scoring
2022-11-15,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-11-15 [archive import: scored retroactively, not a live reading]",2022-11-15,scoring
2022-11-16,10,0.001,0,up,"NY Fed SRF total accepted 10.0$m on 2022-11-16 [archive import: scored retroactively, not a live reading]",2022-11-16,scoring
2022-11-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-11-17 [archive import: scored retroactively, not a live reading]",2022-11-17,scoring
2022-11-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-11-18 [archive import: scored retroactively, not a live reading]",2022-11-18,scoring
2022-11-21,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-11-21 [archive import: scored retroactively, not a live reading]",2022-11-21,scoring
2022-11-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-11-22 [archive import: scored retroactively, not a live reading]",2022-11-22,scoring
2022-11-23,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-11-23 [archive import: scored retroactively, not a live reading]",2022-11-23,scoring
2022-11-25,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-11-25 [archive import: scored retroactively, not a live reading]",2022-11-25,scoring
2022-11-28,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-11-28 [archive import: scored retroactively, not a live reading]",2022-11-28,scoring
2022-11-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-11-29 [archive import: scored retroactively, not a live reading]",2022-11-29,scoring
2022-11-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-11-30 [archive import: scored retroactively, not a live reading]",2022-11-30,scoring
2022-12-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-01 [archive import: scored retroactively, not a live reading]",2022-12-01,scoring
2022-12-02,10,0.001,0,up,"NY Fed SRF total accepted 10.0$m on 2022-12-02 [archive import: scored retroactively, not a live reading]",2022-12-02,scoring
2022-12-05,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2022-12-05 [archive import: scored retroactively, not a live reading]",2022-12-05,scoring
2022-12-06,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2022-12-06 [archive import: scored retroactively, not a live reading]",2022-12-06,scoring
2022-12-07,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-07 [archive import: scored retroactively, not a live reading]",2022-12-07,scoring
2022-12-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-08 [archive import: scored retroactively, not a live reading]",2022-12-08,scoring
2022-12-09,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-09 [archive import: scored retroactively, not a live reading]",2022-12-09,scoring
2022-12-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-12 [archive import: scored retroactively, not a live reading]",2022-12-12,scoring
2022-12-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-13 [archive import: scored retroactively, not a live reading]",2022-12-13,scoring
2022-12-14,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2022-12-14 [archive import: scored retroactively, not a live reading]",2022-12-14,scoring
2022-12-15,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2022-12-15 [archive import: scored retroactively, not a live reading]",2022-12-15,scoring
2022-12-16,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2022-12-16 [archive import: scored retroactively, not a live reading]",2022-12-16,scoring
2022-12-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-19 [archive import: scored retroactively, not a live reading]",2022-12-19,scoring
2022-12-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-20 [archive import: scored retroactively, not a live reading]",2022-12-20,scoring
2022-12-21,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-21 [archive import: scored retroactively, not a live reading]",2022-12-21,scoring
2022-12-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-22 [archive import: scored retroactively, not a live reading]",2022-12-22,scoring
2022-12-23,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-23 [archive import: scored retroactively, not a live reading]",2022-12-23,scoring
2022-12-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-27 [archive import: scored retroactively, not a live reading]",2022-12-27,scoring
2022-12-28,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-28 [archive import: scored retroactively, not a live reading]",2022-12-28,scoring
2022-12-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-29 [archive import: scored retroactively, not a live reading]",2022-12-29,scoring
2022-12-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-12-30 [archive import: scored retroactively, not a live reading]",2022-12-30,scoring
2023-01-03,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-01-03 [archive import: scored retroactively, not a live reading]",2023-01-03,scoring
2023-01-04,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-01-04 [archive import: scored retroactively, not a live reading]",2023-01-04,scoring
2023-01-05,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-01-05 [archive import: scored retroactively, not a live reading]",2023-01-05,scoring
2023-01-06,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-01-06 [archive import: scored retroactively, not a live reading]",2023-01-06,scoring
2023-01-09,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-01-09 [archive import: scored retroactively, not a live reading]",2023-01-09,scoring
2023-01-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-01-10 [archive import: scored retroactively, not a live reading]",2023-01-10,scoring
2023-01-11,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-01-11 [archive import: scored retroactively, not a live reading]",2023-01-11,scoring
2023-01-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-01-12 [archive import: scored retroactively, not a live reading]",2023-01-12,scoring
2023-01-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-01-13 [archive import: scored retroactively, not a live reading]",2023-01-13,scoring
2023-01-17,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-01-17 [archive import: scored retroactively, not a live reading]",2023-01-17,scoring
2023-01-18,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-01-18 [archive import: scored retroactively, not a live reading]",2023-01-18,scoring
2023-01-19,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-01-19 [archive import: scored retroactively, not a live reading]",2023-01-19,scoring
2023-01-20,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-01-20 [archive import: scored retroactively, not a live reading]",2023-01-20,scoring
2023-01-23,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-01-23 [archive import: scored retroactively, not a live reading]",2023-01-23,scoring
2023-01-24,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-01-24 [archive import: scored retroactively, not a live reading]",2023-01-24,scoring
2023-01-25,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-01-25 [archive import: scored retroactively, not a live reading]",2023-01-25,scoring
2023-01-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-01-26 [archive import: scored retroactively, not a live reading]",2023-01-26,scoring
2023-01-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-01-27 [archive import: scored retroactively, not a live reading]",2023-01-27,scoring
2023-01-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-01-30 [archive import: scored retroactively, not a live reading]",2023-01-30,scoring
2023-01-31,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-01-31 [archive import: scored retroactively, not a live reading]",2023-01-31,scoring
2023-02-01,11,0.001,0,up,"NY Fed SRF total accepted 11.0$m on 2023-02-01 [archive import: scored retroactively, not a live reading]",2023-02-01,scoring
2023-02-02,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-02-02 [archive import: scored retroactively, not a live reading]",2023-02-02,scoring
2023-02-03,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-02-03 [archive import: scored retroactively, not a live reading]",2023-02-03,scoring
2023-02-06,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-02-06 [archive import: scored retroactively, not a live reading]",2023-02-06,scoring
2023-02-07,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-02-07 [archive import: scored retroactively, not a live reading]",2023-02-07,scoring
2023-02-08,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-02-08 [archive import: scored retroactively, not a live reading]",2023-02-08,scoring
2023-02-09,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-02-09 [archive import: scored retroactively, not a live reading]",2023-02-09,scoring
2023-02-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-02-10 [archive import: scored retroactively, not a live reading]",2023-02-10,scoring
2023-02-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-02-13 [archive import: scored retroactively, not a live reading]",2023-02-13,scoring
2023-02-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-02-14 [archive import: scored retroactively, not a live reading]",2023-02-14,scoring
2023-02-15,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-02-15 [archive import: scored retroactively, not a live reading]",2023-02-15,scoring
2023-02-16,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-02-16 [archive import: scored retroactively, not a live reading]",2023-02-16,scoring
2023-02-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-02-17 [archive import: scored retroactively, not a live reading]",2023-02-17,scoring
2023-02-21,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-02-21 [archive import: scored retroactively, not a live reading]",2023-02-21,scoring
2023-02-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-02-22 [archive import: scored retroactively, not a live reading]",2023-02-22,scoring
2023-02-23,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2023-02-23 [archive import: scored retroactively, not a live reading]",2023-02-23,scoring
2023-02-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-02-24 [archive import: scored retroactively, not a live reading]",2023-02-24,scoring
2023-02-27,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2023-02-27 [archive import: scored retroactively, not a live reading]",2023-02-27,scoring
2023-02-28,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-02-28 [archive import: scored retroactively, not a live reading]",2023-02-28,scoring
2023-03-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-03-01 [archive import: scored retroactively, not a live reading]",2023-03-01,scoring
2023-03-02,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-03-02 [archive import: scored retroactively, not a live reading]",2023-03-02,scoring
2023-03-03,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2023-03-03 [archive import: scored retroactively, not a live reading]",2023-03-03,scoring
2023-03-06,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2023-03-06 [archive import: scored retroactively, not a live reading]",2023-03-06,scoring
2023-03-07,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-03-07 [archive import: scored retroactively, not a live reading]",2023-03-07,scoring
2023-03-08,56,0.006,0,up,"NY Fed SRF total accepted 56.0$m on 2023-03-08 [archive import: scored retroactively, not a live reading]",2023-03-08,scoring
2023-03-09,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-03-09 [archive import: scored retroactively, not a live reading]",2023-03-09,scoring
2023-03-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-03-10 [archive import: scored retroactively, not a live reading]",2023-03-10,scoring
2023-03-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-03-13 [archive import: scored retroactively, not a live reading]",2023-03-13,scoring
2023-03-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-03-14 [archive import: scored retroactively, not a live reading]",2023-03-14,scoring
2023-03-15,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-03-15 [archive import: scored retroactively, not a live reading]",2023-03-15,scoring
2023-03-16,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-03-16 [archive import: scored retroactively, not a live reading]",2023-03-16,scoring
2023-03-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-03-17 [archive import: scored retroactively, not a live reading]",2023-03-17,scoring
2023-03-20,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-03-20 [archive import: scored retroactively, not a live reading]",2023-03-20,scoring
2023-03-21,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-03-21 [archive import: scored retroactively, not a live reading]",2023-03-21,scoring
2023-03-22,7,0.001,0,up,"NY Fed SRF total accepted 7.0$m on 2023-03-22 [archive import: scored retroactively, not a live reading]",2023-03-22,scoring
2023-03-23,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2023-03-23 [archive import: scored retroactively, not a live reading]",2023-03-23,scoring
2023-03-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-03-24 [archive import: scored retroactively, not a live reading]",2023-03-24,scoring
2023-03-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-03-27 [archive import: scored retroactively, not a live reading]",2023-03-27,scoring
2023-03-28,7,0.001,0,up,"NY Fed SRF total accepted 7.0$m on 2023-03-28 [archive import: scored retroactively, not a live reading]",2023-03-28,scoring
2023-03-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-03-29 [archive import: scored retroactively, not a live reading]",2023-03-29,scoring
2023-03-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-03-30 [archive import: scored retroactively, not a live reading]",2023-03-30,scoring
2023-03-31,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-03-31 [archive import: scored retroactively, not a live reading]",2023-03-31,scoring
2023-04-03,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-04-03 [archive import: scored retroactively, not a live reading]",2023-04-03,scoring
2023-04-04,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-04 [archive import: scored retroactively, not a live reading]",2023-04-04,scoring
2023-04-05,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-05 [archive import: scored retroactively, not a live reading]",2023-04-05,scoring
2023-04-06,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-06 [archive import: scored retroactively, not a live reading]",2023-04-06,scoring
2023-04-10,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-04-10 [archive import: scored retroactively, not a live reading]",2023-04-10,scoring
2023-04-11,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-11 [archive import: scored retroactively, not a live reading]",2023-04-11,scoring
2023-04-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-12 [archive import: scored retroactively, not a live reading]",2023-04-12,scoring
2023-04-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-13 [archive import: scored retroactively, not a live reading]",2023-04-13,scoring
2023-04-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-14 [archive import: scored retroactively, not a live reading]",2023-04-14,scoring
2023-04-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-17 [archive import: scored retroactively, not a live reading]",2023-04-17,scoring
2023-04-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-18 [archive import: scored retroactively, not a live reading]",2023-04-18,scoring
2023-04-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-19 [archive import: scored retroactively, not a live reading]",2023-04-19,scoring
2023-04-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-20 [archive import: scored retroactively, not a live reading]",2023-04-20,scoring
2023-04-21,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-21 [archive import: scored retroactively, not a live reading]",2023-04-21,scoring
2023-04-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-24 [archive import: scored retroactively, not a live reading]",2023-04-24,scoring
2023-04-25,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-25 [archive import: scored retroactively, not a live reading]",2023-04-25,scoring
2023-04-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-26 [archive import: scored retroactively, not a live reading]",2023-04-26,scoring
2023-04-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-27 [archive import: scored retroactively, not a live reading]",2023-04-27,scoring
2023-04-28,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-04-28 [archive import: scored retroactively, not a live reading]",2023-04-28,scoring
2023-05-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-05-01 [archive import: scored retroactively, not a live reading]",2023-05-01,scoring
2023-05-02,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-05-02 [archive import: scored retroactively, not a live reading]",2023-05-02,scoring
2023-05-03,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-05-03 [archive import: scored retroactively, not a live reading]",2023-05-03,scoring
2023-05-04,13,0.001,0,up,"NY Fed SRF total accepted 13.0$m on 2023-05-04 [archive import: scored retroactively, not a live reading]",2023-05-04,scoring
2023-05-05,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-05-05 [archive import: scored retroactively, not a live reading]",2023-05-05,scoring
2023-05-08,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-05-08 [archive import: scored retroactively, not a live reading]",2023-05-08,scoring
2023-05-09,20,0.002,0,up,"NY Fed SRF total accepted 20.0$m on 2023-05-09 [archive import: scored retroactively, not a live reading]",2023-05-09,scoring
2023-05-10,25,0.003,0,up,"NY Fed SRF total accepted 25.0$m on 2023-05-10 [archive import: scored retroactively, not a live reading]",2023-05-10,scoring
2023-05-11,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-05-11 [archive import: scored retroactively, not a live reading]",2023-05-11,scoring
2023-05-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-05-12 [archive import: scored retroactively, not a live reading]",2023-05-12,scoring
2023-05-15,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-05-15 [archive import: scored retroactively, not a live reading]",2023-05-15,scoring
2023-05-16,7,0.001,0,up,"NY Fed SRF total accepted 7.0$m on 2023-05-16 [archive import: scored retroactively, not a live reading]",2023-05-16,scoring
2023-05-17,6,0.001,0,up,"NY Fed SRF total accepted 6.0$m on 2023-05-17 [archive import: scored retroactively, not a live reading]",2023-05-17,scoring
2023-05-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-05-18 [archive import: scored retroactively, not a live reading]",2023-05-18,scoring
2023-05-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-05-19 [archive import: scored retroactively, not a live reading]",2023-05-19,scoring
2023-05-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-05-22 [archive import: scored retroactively, not a live reading]",2023-05-22,scoring
2023-05-23,76,0.008,0,up,"NY Fed SRF total accepted 76.0$m on 2023-05-23 [archive import: scored retroactively, not a live reading]",2023-05-23,scoring
2023-05-24,28,0.003,0,up,"NY Fed SRF total accepted 28.0$m on 2023-05-24 [archive import: scored retroactively, not a live reading]",2023-05-24,scoring
2023-05-25,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-05-25 [archive import: scored retroactively, not a live reading]",2023-05-25,scoring
2023-05-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-05-26 [archive import: scored retroactively, not a live reading]",2023-05-26,scoring
2023-05-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-05-30 [archive import: scored retroactively, not a live reading]",2023-05-30,scoring
2023-05-31,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-05-31 [archive import: scored retroactively, not a live reading]",2023-05-31,scoring
2023-06-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-01 [archive import: scored retroactively, not a live reading]",2023-06-01,scoring
2023-06-02,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-02 [archive import: scored retroactively, not a live reading]",2023-06-02,scoring
2023-06-05,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-05 [archive import: scored retroactively, not a live reading]",2023-06-05,scoring
2023-06-06,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-06 [archive import: scored retroactively, not a live reading]",2023-06-06,scoring
2023-06-07,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-07 [archive import: scored retroactively, not a live reading]",2023-06-07,scoring
2023-06-08,6,0.001,0,up,"NY Fed SRF total accepted 6.0$m on 2023-06-08 [archive import: scored retroactively, not a live reading]",2023-06-08,scoring
2023-06-09,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-09 [archive import: scored retroactively, not a live reading]",2023-06-09,scoring
2023-06-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-12 [archive import: scored retroactively, not a live reading]",2023-06-12,scoring
2023-06-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-13 [archive import: scored retroactively, not a live reading]",2023-06-13,scoring
2023-06-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-14 [archive import: scored retroactively, not a live reading]",2023-06-14,scoring
2023-06-15,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-15 [archive import: scored retroactively, not a live reading]",2023-06-15,scoring
2023-06-16,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-16 [archive import: scored retroactively, not a live reading]",2023-06-16,scoring
2023-06-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-20 [archive import: scored retroactively, not a live reading]",2023-06-20,scoring
2023-06-21,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2023-06-21 [archive import: scored retroactively, not a live reading]",2023-06-21,scoring
2023-06-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-22 [archive import: scored retroactively, not a live reading]",2023-06-22,scoring
2023-06-23,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-23 [archive import: scored retroactively, not a live reading]",2023-06-23,scoring
2023-06-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-26 [archive import: scored retroactively, not a live reading]",2023-06-26,scoring
2023-06-27,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-06-27 [archive import: scored retroactively, not a live reading]",2023-06-27,scoring
2023-06-28,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-28 [archive import: scored retroactively, not a live reading]",2023-06-28,scoring
2023-06-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-29 [archive import: scored retroactively, not a live reading]",2023-06-29,scoring
2023-06-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-06-30 [archive import: scored retroactively, not a live reading]",2023-06-30,scoring
2023-07-03,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-07-03 [archive import: scored retroactively, not a live reading]",2023-07-03,scoring
2023-07-05,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-07-05 [archive import: scored retroactively, not a live reading]",2023-07-05,scoring
2023-07-06,10,0.001,0,up,"NY Fed SRF total accepted 10.0$m on 2023-07-06 [archive import: scored retroactively, not a live reading]",2023-07-06,scoring
2023-07-07,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-07-07 [archive import: scored retroactively, not a live reading]",2023-07-07,scoring
2023-07-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-07-10 [archive import: scored retroactively, not a live reading]",2023-07-10,scoring
2023-07-11,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-07-11 [archive import: scored retroactively, not a live reading]",2023-07-11,scoring
2023-07-12,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-07-12 [archive import: scored retroactively, not a live reading]",2023-07-12,scoring
2023-07-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-07-13 [archive import: scored retroactively, not a live reading]",2023-07-13,scoring
2023-07-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-07-14 [archive import: scored retroactively, not a live reading]",2023-07-14,scoring
2023-07-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-07-17 [archive import: scored retroactively, not a live reading]",2023-07-17,scoring
2023-07-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-07-18 [archive import: scored retroactively, not a live reading]",2023-07-18,scoring
2023-07-19,25,0.003,0,up,"NY Fed SRF total accepted 25.0$m on 2023-07-19 [archive import: scored retroactively, not a live reading]",2023-07-19,scoring
2023-07-20,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-07-20 [archive import: scored retroactively, not a live reading]",2023-07-20,scoring
2023-07-21,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-07-21 [archive import: scored retroactively, not a live reading]",2023-07-21,scoring
2023-07-24,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2023-07-24 [archive import: scored retroactively, not a live reading]",2023-07-24,scoring
2023-07-25,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-07-25 [archive import: scored retroactively, not a live reading]",2023-07-25,scoring
2023-07-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-07-26 [archive import: scored retroactively, not a live reading]",2023-07-26,scoring
2023-07-27,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-07-27 [archive import: scored retroactively, not a live reading]",2023-07-27,scoring
2023-07-28,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-07-28 [archive import: scored retroactively, not a live reading]",2023-07-28,scoring
2023-07-31,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-07-31 [archive import: scored retroactively, not a live reading]",2023-07-31,scoring
2023-08-01,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2023-08-01 [archive import: scored retroactively, not a live reading]",2023-08-01,scoring
2023-08-02,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-08-02 [archive import: scored retroactively, not a live reading]",2023-08-02,scoring
