date,raw_value,z_score,trembling,direction,source_note,obs_date,status
2022-05-22,8.6,0.344,0,up,"Bitstamp settled daily close, worst 8.6bp from $1 [archive import: scored retroactively, not a live reading]",2022-05-22,scoring
2022-05-23,11.5,0.460,0,up,"Bitstamp settled daily close, worst 11.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-05-23,scoring
2022-05-24,12.5,0.500,0,up,"Bitstamp settled daily close, worst 12.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-05-24,scoring
2022-05-25,11.1,0.444,0,up,"Bitstamp settled daily close, worst 11.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-05-25,scoring
2022-05-26,9.9,0.396,0,up,"Bitstamp settled daily close, worst 9.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-05-26,scoring
2022-05-27,12.8,0.512,0,up,"Bitstamp settled daily close, worst 12.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-05-27,scoring
2022-05-28,8.7,0.348,0,up,"Bitstamp settled daily close, worst 8.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-05-28,scoring
2022-05-29,10.8,0.432,0,up,"Bitstamp settled daily close, worst 10.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-05-29,scoring
2022-05-30,5.3,0.212,0,up,"Bitstamp settled daily close, worst 5.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-05-30,scoring
2022-05-31,6.1,0.244,0,up,"Bitstamp settled daily close, worst 6.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-05-31,scoring
2022-06-01,10,0.400,0,up,"Bitstamp settled daily close, worst 10.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-01,scoring
2022-06-02,6.5,0.260,0,up,"Bitstamp settled daily close, worst 6.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-02,scoring
2022-06-03,8.3,0.332,0,up,"Bitstamp settled daily close, worst 8.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-03,scoring
2022-06-04,6.7,0.268,0,up,"Bitstamp settled daily close, worst 6.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-04,scoring
2022-06-05,10.7,0.428,0,up,"Bitstamp settled daily close, worst 10.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-05,scoring
2022-06-06,8.5,0.340,0,up,"Bitstamp settled daily close, worst 8.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-06,scoring
2022-06-07,6.7,0.268,0,up,"Bitstamp settled daily close, worst 6.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-07,scoring
2022-06-08,8,0.320,0,up,"Bitstamp settled daily close, worst 8.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-08,scoring
2022-06-09,7,0.280,0,up,"Bitstamp settled daily close, worst 7.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-09,scoring
2022-06-10,11.3,0.452,0,up,"Bitstamp settled daily close, worst 11.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-10,scoring
2022-06-11,11.4,0.456,0,up,"Bitstamp settled daily close, worst 11.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-11,scoring
2022-06-12,13.4,0.536,0,up,"Bitstamp settled daily close, worst 13.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-12,scoring
2022-06-13,14.2,0.568,0,up,"Bitstamp settled daily close, worst 14.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-13,scoring
2022-06-14,13.2,0.528,0,up,"Bitstamp settled daily close, worst 13.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-14,scoring
2022-06-15,13,0.520,0,up,"Bitstamp settled daily close, worst 13.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-15,scoring
2022-06-16,15.4,0.616,0,up,"Bitstamp settled daily close, worst 15.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-16,scoring
2022-06-17,9.9,0.396,0,up,"Bitstamp settled daily close, worst 9.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-17,scoring
2022-06-18,14.1,0.564,0,up,"Bitstamp settled daily close, worst 14.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-18,scoring
2022-06-19,12.4,0.496,0,up,"Bitstamp settled daily close, worst 12.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-19,scoring
2022-06-20,10.9,0.436,0,up,"Bitstamp settled daily close, worst 10.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-20,scoring
2022-06-21,11.4,0.456,0,up,"Bitstamp settled daily close, worst 11.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-21,scoring
2022-06-22,9.6,0.384,0,up,"Bitstamp settled daily close, worst 9.6bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-22,scoring
2022-06-23,6.8,0.272,0,up,"Bitstamp settled daily close, worst 6.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-23,scoring
2022-06-24,5.9,0.236,0,up,"Bitstamp settled daily close, worst 5.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-24,scoring
2022-06-25,5,0.200,0,up,"Bitstamp settled daily close, worst 5.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-25,scoring
2022-06-26,7.8,0.312,0,up,"Bitstamp settled daily close, worst 7.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-26,scoring
2022-06-27,10.6,0.424,0,up,"Bitstamp settled daily close, worst 10.6bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-27,scoring
2022-06-28,11.4,0.456,0,up,"Bitstamp settled daily close, worst 11.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-28,scoring
2022-06-29,14.2,0.568,0,up,"Bitstamp settled daily close, worst 14.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-29,scoring
2022-06-30,10.3,0.412,0,up,"Bitstamp settled daily close, worst 10.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-06-30,scoring
2022-07-01,15.1,0.604,0,up,"Bitstamp settled daily close, worst 15.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-01,scoring
2022-07-02,12.9,0.516,0,up,"Bitstamp settled daily close, worst 12.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-02,scoring
2022-07-03,12.3,0.492,0,up,"Bitstamp settled daily close, worst 12.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-03,scoring
2022-07-04,13.3,0.532,0,up,"Bitstamp settled daily close, worst 13.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-04,scoring
2022-07-05,12.4,0.496,0,up,"Bitstamp settled daily close, worst 12.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-05,scoring
2022-07-06,11.8,0.472,0,up,"Bitstamp settled daily close, worst 11.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-06,scoring
2022-07-07,5.9,0.236,0,up,"Bitstamp settled daily close, worst 5.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-07,scoring
2022-07-08,7.6,0.304,0,up,"Bitstamp settled daily close, worst 7.6bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-08,scoring
2022-07-09,4,0.160,0,up,"Bitstamp settled daily close, worst 4.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-09,scoring
2022-07-10,4,0.160,0,up,"Bitstamp settled daily close, worst 4.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-10,scoring
2022-07-11,11.4,0.456,0,up,"Bitstamp settled daily close, worst 11.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-11,scoring
2022-07-12,10.5,0.420,0,up,"Bitstamp settled daily close, worst 10.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-12,scoring
2022-07-13,6.4,0.256,0,up,"Bitstamp settled daily close, worst 6.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-13,scoring
2022-07-14,9.2,0.368,0,up,"Bitstamp settled daily close, worst 9.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-14,scoring
2022-07-15,3.7,0.148,0,up,"Bitstamp settled daily close, worst 3.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-15,scoring
2022-07-16,4.5,0.180,0,up,"Bitstamp settled daily close, worst 4.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-16,scoring
2022-07-17,2.9,0.116,0,up,"Bitstamp settled daily close, worst 2.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-17,scoring
2022-07-18,0.4,0.016,0,up,"Bitstamp settled daily close, worst 0.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-18,scoring
2022-07-19,2.3,0.092,0,up,"Bitstamp settled daily close, worst 2.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-19,scoring
2022-07-20,1.3,0.052,0,up,"Bitstamp settled daily close, worst 1.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-20,scoring
2022-07-21,3.2,0.128,0,up,"Bitstamp settled daily close, worst 3.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-21,scoring
2022-07-22,1.3,0.052,0,up,"Bitstamp settled daily close, worst 1.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-22,scoring
2022-07-23,3.1,0.124,0,up,"Bitstamp settled daily close, worst 3.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-23,scoring
2022-07-24,1.5,0.060,0,up,"Bitstamp settled daily close, worst 1.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-24,scoring
2022-07-25,1.9,0.076,0,up,"Bitstamp settled daily close, worst 1.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-25,scoring
2022-07-26,3.2,0.128,0,up,"Bitstamp settled daily close, worst 3.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-26,scoring
2022-07-27,4.4,0.176,0,up,"Bitstamp settled daily close, worst 4.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-27,scoring
2022-07-28,5,0.200,0,up,"Bitstamp settled daily close, worst 5.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-28,scoring
2022-07-29,1.6,0.064,0,up,"Bitstamp settled daily close, worst 1.6bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-29,scoring
2022-07-30,4.7,0.188,0,up,"Bitstamp settled daily close, worst 4.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-30,scoring
2022-07-31,2.5,0.100,0,up,"Bitstamp settled daily close, worst 2.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-07-31,scoring
2022-08-01,3,0.120,0,up,"Bitstamp settled daily close, worst 3.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-01,scoring
2022-08-02,2.8,0.112,0,up,"Bitstamp settled daily close, worst 2.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-02,scoring
2022-08-03,2.9,0.116,0,up,"Bitstamp settled daily close, worst 2.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-03,scoring
2022-08-04,2.2,0.088,0,up,"Bitstamp settled daily close, worst 2.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-04,scoring
2022-08-05,1.1,0.044,0,up,"Bitstamp settled daily close, worst 1.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-05,scoring
2022-08-06,2.3,0.092,0,up,"Bitstamp settled daily close, worst 2.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-06,scoring
2022-08-07,0.1,0.004,0,up,"Bitstamp settled daily close, worst 0.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-07,scoring
2022-08-08,4,0.160,0,up,"Bitstamp settled daily close, worst 4.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-08,scoring
2022-08-09,1.3,0.052,0,up,"Bitstamp settled daily close, worst 1.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-09,scoring
2022-08-10,3.3,0.132,0,up,"Bitstamp settled daily close, worst 3.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-10,scoring
2022-08-11,2,0.080,0,up,"Bitstamp settled daily close, worst 2.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-11,scoring
2022-08-12,3.2,0.128,0,up,"Bitstamp settled daily close, worst 3.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-12,scoring
2022-08-13,3.2,0.128,0,up,"Bitstamp settled daily close, worst 3.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-13,scoring
2022-08-14,4.5,0.180,0,up,"Bitstamp settled daily close, worst 4.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-14,scoring
2022-08-15,1.8,0.072,0,up,"Bitstamp settled daily close, worst 1.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-15,scoring
2022-08-16,3.8,0.152,0,up,"Bitstamp settled daily close, worst 3.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-16,scoring
2022-08-17,2.7,0.108,0,up,"Bitstamp settled daily close, worst 2.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-17,scoring
2022-08-18,0.9,0.036,0,up,"Bitstamp settled daily close, worst 0.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-18,scoring
2022-08-19,1.1,0.044,0,up,"Bitstamp settled daily close, worst 1.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-19,scoring
2022-08-20,6.3,0.252,0,up,"Bitstamp settled daily close, worst 6.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-20,scoring
2022-08-21,6.3,0.252,0,up,"Bitstamp settled daily close, worst 6.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-21,scoring
2022-08-22,3.4,0.136,0,up,"Bitstamp settled daily close, worst 3.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-22,scoring
2022-08-23,2.2,0.088,0,up,"Bitstamp settled daily close, worst 2.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-23,scoring
2022-08-24,3.2,0.128,0,up,"Bitstamp settled daily close, worst 3.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-24,scoring
2022-08-25,1.3,0.052,0,up,"Bitstamp settled daily close, worst 1.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-25,scoring
2022-08-26,1.2,0.048,0,up,"Bitstamp settled daily close, worst 1.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-26,scoring
2022-08-27,1.4,0.056,0,up,"Bitstamp settled daily close, worst 1.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-27,scoring
2022-08-28,2.1,0.084,0,up,"Bitstamp settled daily close, worst 2.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-28,scoring
2022-08-29,1.6,0.064,0,up,"Bitstamp settled daily close, worst 1.6bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-29,scoring
2022-08-30,4.8,0.192,0,up,"Bitstamp settled daily close, worst 4.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-30,scoring
2022-08-31,4.1,0.164,0,up,"Bitstamp settled daily close, worst 4.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-08-31,scoring
2022-09-01,3.5,0.140,0,up,"Bitstamp settled daily close, worst 3.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-01,scoring
2022-09-02,7.2,0.288,0,up,"Bitstamp settled daily close, worst 7.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-02,scoring
2022-09-03,2.4,0.096,0,up,"Bitstamp settled daily close, worst 2.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-03,scoring
2022-09-04,1.8,0.072,0,up,"Bitstamp settled daily close, worst 1.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-04,scoring
2022-09-05,0.5,0.020,0,up,"Bitstamp settled daily close, worst 0.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-05,scoring
2022-09-06,0.6,0.024,0,up,"Bitstamp settled daily close, worst 0.6bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-06,scoring
2022-09-07,2.9,0.116,0,up,"Bitstamp settled daily close, worst 2.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-07,scoring
2022-09-08,1.3,0.052,0,up,"Bitstamp settled daily close, worst 1.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-08,scoring
2022-09-09,2.8,0.112,0,up,"Bitstamp settled daily close, worst 2.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-09,scoring
2022-09-10,2.4,0.096,0,up,"Bitstamp settled daily close, worst 2.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-10,scoring
2022-09-11,2.6,0.104,0,up,"Bitstamp settled daily close, worst 2.6bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-11,scoring
2022-09-12,1.8,0.072,0,up,"Bitstamp settled daily close, worst 1.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-12,scoring
2022-09-13,0.4,0.016,0,up,"Bitstamp settled daily close, worst 0.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-13,scoring
2022-09-14,1.2,0.048,0,up,"Bitstamp settled daily close, worst 1.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-14,scoring
2022-09-15,5,0.200,0,up,"Bitstamp settled daily close, worst 5.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-15,scoring
2022-09-16,2,0.080,0,up,"Bitstamp settled daily close, worst 2.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-16,scoring
2022-09-17,0.6,0.024,0,up,"Bitstamp settled daily close, worst 0.6bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-17,scoring
2022-09-18,0.4,0.016,0,up,"Bitstamp settled daily close, worst 0.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-18,scoring
2022-09-19,1.5,0.060,0,up,"Bitstamp settled daily close, worst 1.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-19,scoring
2022-09-20,0.7,0.028,0,up,"Bitstamp settled daily close, worst 0.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-20,scoring
2022-09-21,0.2,0.008,0,up,"Bitstamp settled daily close, worst 0.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-21,scoring
2022-09-22,0.5,0.020,0,up,"Bitstamp settled daily close, worst 0.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-22,scoring
2022-09-23,0.3,0.012,0,up,"Bitstamp settled daily close, worst 0.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-23,scoring
2022-09-24,0.2,0.008,0,up,"Bitstamp settled daily close, worst 0.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-24,scoring
2022-09-25,0.2,0.008,0,up,"Bitstamp settled daily close, worst 0.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-25,scoring
2022-09-26,0.3,0.012,0,up,"Bitstamp settled daily close, worst 0.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-26,scoring
2022-09-27,1.7,0.068,0,up,"Bitstamp settled daily close, worst 1.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-27,scoring
2022-09-28,0.8,0.032,0,up,"Bitstamp settled daily close, worst 0.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-28,scoring
2022-09-29,0.4,0.016,0,up,"Bitstamp settled daily close, worst 0.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-29,scoring
2022-09-30,0.7,0.028,0,up,"Bitstamp settled daily close, worst 0.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-09-30,scoring
2022-10-01,0.3,0.012,0,up,"Bitstamp settled daily close, worst 0.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-01,scoring
2022-10-02,0,0.000,0,flat,"Bitstamp settled daily close, worst 0.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-02,scoring
2022-10-03,1,0.040,0,up,"Bitstamp settled daily close, worst 1.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-03,scoring
2022-10-04,2.1,0.084,0,up,"Bitstamp settled daily close, worst 2.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-04,scoring
2022-10-05,2,0.080,0,up,"Bitstamp settled daily close, worst 2.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-05,scoring
2022-10-06,1.5,0.060,0,up,"Bitstamp settled daily close, worst 1.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-06,scoring
2022-10-07,1.3,0.052,0,up,"Bitstamp settled daily close, worst 1.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-07,scoring
2022-10-08,1.6,0.064,0,up,"Bitstamp settled daily close, worst 1.6bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-08,scoring
2022-10-09,1.4,0.056,0,up,"Bitstamp settled daily close, worst 1.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-09,scoring
2022-10-10,0.4,0.016,0,up,"Bitstamp settled daily close, worst 0.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-10,scoring
2022-10-11,0.9,0.036,0,up,"Bitstamp settled daily close, worst 0.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-11,scoring
2022-10-12,0.3,0.012,0,up,"Bitstamp settled daily close, worst 0.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-12,scoring
2022-10-13,0.9,0.036,0,up,"Bitstamp settled daily close, worst 0.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-13,scoring
2022-10-14,0.4,0.016,0,up,"Bitstamp settled daily close, worst 0.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-14,scoring
2022-10-15,0.4,0.016,0,up,"Bitstamp settled daily close, worst 0.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-15,scoring
2022-10-16,0.3,0.012,0,up,"Bitstamp settled daily close, worst 0.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-16,scoring
2022-10-17,0.5,0.020,0,up,"Bitstamp settled daily close, worst 0.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-17,scoring
2022-10-18,0.8,0.032,0,up,"Bitstamp settled daily close, worst 0.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-18,scoring
2022-10-19,0.7,0.028,0,up,"Bitstamp settled daily close, worst 0.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-19,scoring
2022-10-20,0.5,0.020,0,up,"Bitstamp settled daily close, worst 0.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-20,scoring
2022-10-21,0.9,0.036,0,up,"Bitstamp settled daily close, worst 0.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-21,scoring
2022-10-22,0.7,0.028,0,up,"Bitstamp settled daily close, worst 0.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-22,scoring
2022-10-23,0.6,0.024,0,up,"Bitstamp settled daily close, worst 0.6bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-23,scoring
2022-10-24,0.5,0.020,0,up,"Bitstamp settled daily close, worst 0.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-24,scoring
2022-10-25,2.4,0.096,0,up,"Bitstamp settled daily close, worst 2.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-25,scoring
2022-10-26,2.9,0.116,0,up,"Bitstamp settled daily close, worst 2.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-26,scoring
2022-10-27,0.5,0.020,0,up,"Bitstamp settled daily close, worst 0.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-27,scoring
2022-10-28,1.7,0.068,0,up,"Bitstamp settled daily close, worst 1.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-28,scoring
2022-10-29,3.3,0.132,0,up,"Bitstamp settled daily close, worst 3.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-29,scoring
2022-10-30,1.9,0.076,0,up,"Bitstamp settled daily close, worst 1.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-30,scoring
2022-10-31,0.7,0.028,0,up,"Bitstamp settled daily close, worst 0.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-10-31,scoring
2022-11-01,1,0.040,0,up,"Bitstamp settled daily close, worst 1.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-01,scoring
2022-11-02,0.6,0.024,0,up,"Bitstamp settled daily close, worst 0.6bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-02,scoring
2022-11-03,0.5,0.020,0,up,"Bitstamp settled daily close, worst 0.5bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-03,scoring
2022-11-04,0.8,0.032,0,up,"Bitstamp settled daily close, worst 0.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-04,scoring
2022-11-05,0.2,0.008,0,up,"Bitstamp settled daily close, worst 0.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-05,scoring
2022-11-06,0.9,0.036,0,up,"Bitstamp settled daily close, worst 0.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-06,scoring
2022-11-07,0.1,0.004,0,up,"Bitstamp settled daily close, worst 0.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-07,scoring
2022-11-08,0.7,0.028,0,up,"Bitstamp settled daily close, worst 0.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-08,scoring
2022-11-09,31.2,1.248,0,up,"Bitstamp settled daily close, worst 31.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-09,scoring
2022-11-10,17.4,0.696,0,up,"Bitstamp settled daily close, worst 17.4bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-10,scoring
2022-11-11,31.1,1.244,0,up,"Bitstamp settled daily close, worst 31.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-11,scoring
2022-11-12,19.3,0.772,0,up,"Bitstamp settled daily close, worst 19.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-12,scoring
2022-11-13,21,0.840,0,up,"Bitstamp settled daily close, worst 21.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-13,scoring
2022-11-14,15.1,0.604,0,up,"Bitstamp settled daily close, worst 15.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-14,scoring
2022-11-15,16.1,0.644,0,up,"Bitstamp settled daily close, worst 16.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-15,scoring
2022-11-16,10.1,0.404,0,up,"Bitstamp settled daily close, worst 10.1bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-16,scoring
2022-11-17,4,0.160,0,up,"Bitstamp settled daily close, worst 4.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-17,scoring
2022-11-18,8.2,0.328,0,up,"Bitstamp settled daily close, worst 8.2bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-18,scoring
2022-11-19,10.6,0.424,0,up,"Bitstamp settled daily close, worst 10.6bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-19,scoring
2022-11-20,17.6,0.704,0,up,"Bitstamp settled daily close, worst 17.6bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-20,scoring
2022-11-21,10.9,0.436,0,up,"Bitstamp settled daily close, worst 10.9bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-21,scoring
2022-11-22,13.7,0.548,0,up,"Bitstamp settled daily close, worst 13.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-22,scoring
2022-11-23,27,1.080,0,up,"Bitstamp settled daily close, worst 27.0bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-23,scoring
2022-11-24,24.7,0.988,0,up,"Bitstamp settled daily close, worst 24.7bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-24,scoring
2022-11-25,9.3,0.372,0,up,"Bitstamp settled daily close, worst 9.3bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-25,scoring
2022-11-26,4.8,0.192,0,up,"Bitstamp settled daily close, worst 4.8bp from $1 [archive import: scored retroactively, not a live reading]",2022-11-26,scoring
