date,raw_value,z_score,trembling,direction,source_note,obs_date,status
2026-07-23,-1.036,,0,,"DMI +80N 2026-07-22: 0.17°C, -1.04°C vs 1958-2002 normal (context line, never counted)",2026-07-22,warming-up
2026-07-24,-1.036,,0,,"DMI +80N 2026-07-22: 0.17°C, -1.04°C vs 1958-2002 normal (context line, never counted) [stale: observation already recorded]",2026-07-22,stale
